# BEAST v1.7.5
# Generated Tue Jul 30 21:36:23 EDT 2013 [seed=1375234561830]
state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.popSize6	skyline.popSize7	skyline.popSize8	skyline.popSize9	skyline.popSize10	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	skyline.groupSize6	skyline.groupSize7	skyline.groupSize8	skyline.groupSize9	skyline.groupSize10	ac	ag	at	cg	gt	frequencies1	frequencies2	frequencies3	frequencies4	alpha	pInv	clock.rate	treeLikelihood	skyline
23000	-7850.1964611512885	-2533.075685647165	-5317.120775504124	14.463477822292424	2.361868582127339	2.967077604889581	7.369276933841662	3.54130349858867	9.55996935227965	4.460762358525867	2.0828515917356065	1.606644203366988	3.943828205098122	0.5779635074127459	18.0	22.0	4.0	15.0	5.0	5.0	3.0	15.0	7.0	1.0	0.4613401418701832	2.008294408061552	0.21483064624971254	0.20173454263091203	0.3003008432345924	0.2637361125029345	0.21295085668365832	0.23571507362396701	0.2875979571894402	0.8205403575520052	0.3822026591462474	0.0035167742035646325	-5317.120775504124	-199.04457937052206
24000	-7847.651514318395	-2535.712289860684	-5311.939224457711	14.534167230943346	3.5218114264023197	3.9488205035964987	3.128373274124325	2.776615793801317	7.459943011886548	7.873291109542001	1.9640360337258018	2.846855741985775	2.5763639647424825	4.322035883159134	18.0	22.0	4.0	15.0	5.0	3.0	3.0	13.0	6.0	6.0	0.4600908763830636	2.008294408061552	0.21483064624971254	0.14162432708457276	0.3003008432345924	0.2637361125029345	0.21295085668365832	0.23571507362396701	0.2875979571894402	0.8205403575520052	0.3822026591462474	0.0031687446068086778	-5311.939224457711	-202.03502045619513
25000	-7835.789289147343	-2528.217805389072	-5307.571483758271	15.007749020515694	2.6189382986795224	3.1004168704938855	7.939059476609437	2.117751198079577	4.658161657504247	6.9949910124764045	4.134456080642266	2.6740964792324813	1.5826949896798699	3.93049100907542	18.0	22.0	6.0	12.0	1.0	6.0	3.0	14.0	5.0	8.0	0.4600908763830636	2.008294408061552	0.21483064624971254	0.1240875930488194	0.20912022482868808	0.2879077265073183	0.19678570377191082	0.22770861253133076	0.2875979571894402	0.4877367665193282	0.3822026591462474	0.00355850903971412	-5307.571483758271	-195.0540271581111
26000	-7818.256039559434	-2528.2532926023796	-5290.002746957054	14.630681190467996	3.091159637242175	2.4688452532791128	3.2245997944713136	3.0030392687026968	5.685672131177175	8.891786536206075	2.953261331534279	3.9177215864072163	3.475085042622493	5.340468071217599	17.0	24.0	11.0	7.0	1.0	5.0	3.0	13.0	3.0	11.0	0.3231709039132352	2.008294408061552	0.13894488928731033	0.1240875930488194	0.20912022482868808	0.2879077265073183	0.19678570377191082	0.22770861253133076	0.2875979571894402	0.6067950846745168	0.3822026591462474	0.003459179756173549	-5290.002746957054	-196.24878828988295
27000	-7804.3921401906555	-2531.9874239054766	-5272.404716285179	14.881060812091224	3.378420498906297	1.3321230109668125	3.521954613150257	1.5974634400388654	3.6877495890265397	9.187962995225034	9.504624277490095	3.4338611115898163	4.5386033837614725	3.7437790906866044	13.0	24.0	12.0	10.0	1.0	4.0	2.0	11.0	5.0	13.0	0.3231709039132352	1.316702105640203	0.13894488928731033	0.1240875930488194	0.20912022482868808	0.2879077265073183	0.19678570377191082	0.22770861253133076	0.2875979571894402	0.6067950846745168	0.3822026591462474	0.0034841825400640314	-5272.404716285179	-199.23865119325666
28000	-7791.682252081632	-2521.3151024353556	-5270.367149646277	15.019797291638126	2.1716971093871664	2.3965897808348924	3.1771555219589414	1.2202556893803593	4.501244447546639	10.98038486709688	2.719896142157362	5.311825695473577	1.7500599809360828	3.1594950314452004	16.0	19.0	13.0	10.0	2.0	1.0	1.0	14.0	2.0	17.0	0.3231709039132352	1.316702105640203	0.13894488928731033	0.11857234976698282	0.20912022482868808	0.2879077265073183	0.21723554366707754	0.22770861253133076	0.2671481172942735	0.6095550176016509	0.3915898874719054	0.003788810588668341	-5270.367149646277	-189.22089135935033
29000	-7798.693310210734	-2527.747192818349	-5270.946117392385	14.170865262910763	3.615960594717926	2.1580543587229775	4.172101089779098	1.6486900913532492	2.0925108552436114	8.12670632270106	5.601528023831098	7.241882162185101	2.6592495741590763	4.361370831234503	18.0	20.0	9.0	10.0	1.0	1.0	3.0	9.0	5.0	19.0	0.3231709039132352	1.316702105640203	0.13894488928731033	0.11857234976698282	0.163274939385107	0.2879077265073183	0.21723554366707754	0.22770861253133076	0.2671481172942735	0.6095550176016509	0.39443843602053325	0.0035211354955377175	-5270.946117392385	-195.23005337805415
30000	-7795.693377098423	-2527.1931988403285	-5268.500178258095	15.211232737725465	3.7882340788846207	2.535032991251282	3.873555254674798	0.9722749353156838	2.9717099114400622	7.457862962736845	4.79308087441832	10.699298837519512	2.5459029682242247	2.1577835983716076	18.0	21.0	7.0	10.0	3.0	1.0	4.0	6.0	4.0	21.0	0.3231709039132352	1.316702105640203	0.11231615738994336	0.09815148405246608	0.1576887392301297	0.2879077265073183	0.21723554366707754	0.22770861253133076	0.2671481172942735	0.6095550176016509	0.39443843602053325	0.0033035671430662506	-5268.500178258095	-195.0814358248829
31000	-7797.923492098841	-2529.6164371495506	-5268.30705494929	15.219828485128057	2.5307076466859075	3.2544021662910825	2.210076889766162	1.247519940347603	2.780237669447137	17.208859614084417	11.066639997230613	13.552784562246503	3.033022938127713	2.3594277026801946	22.0	18.0	8.0	9.0	2.0	3.0	5.0	3.0	3.0	22.0	0.25214538244368484	1.316702105640203	0.11231615738994336	0.09815148405246608	0.1576887392301297	0.2879077265073183	0.21723554366707754	0.22770861253133076	0.2671481172942735	0.6095550176016509	0.39443843602053325	0.0033574820658649786	-5268.30705494929	-194.7560135767068
32000	-7819.505000458614	-2547.6763701123173	-5271.828630346296	14.705899198609504	1.923275692128542	3.4191933317395424	2.6240556198604854	2.600660766769533	11.712716272189075	12.379441064356751	39.595355632634174	28.76840992744023	1.6560262297964286	2.2739071672187823	25.0	17.0	9.0	8.0	2.0	3.0	3.0	2.0	4.0	22.0	0.25214538244368484	1.3277432108819178	0.11231615738994336	0.09815148405246608	0.1576887392301297	0.2879077265073183	0.21244235952957488	0.22770861253133076	0.27194130143177614	0.7147136919242689	0.31787163234602095	0.0033821592858275904	-5271.828630346296	-209.02389287314116
33000	-7805.744478479889	-2547.9195714625757	-5257.824907017313	15.035655934541246	2.5578954253572195	2.785189240458623	2.6240556198604854	1.48966568156911	10.338219594324487	50.55871434823542	49.75769028627791	17.450426633216242	2.040186356349044	2.5165199811606476	23.0	19.0	8.0	7.0	3.0	1.0	2.0	4.0	3.0	25.0	0.25214538244368484	1.333664356348147	0.11231615738994336	0.09815148405246608	0.2092692033257328	0.3028794028731507	0.21244235952957488	0.21273693616549832	0.27194130143177614	0.7147136919242689	0.31787163234602095	0.0033598287588202267	-5257.824907017313	-205.29945666050145
34000	-7798.785805595899	-2550.5513134957105	-5248.234492100188	14.979603100479517	2.504537310523837	4.04993221009185	1.185848596089489	2.82852320943596	17.30722520382743	33.15350602016818	48.52162318275375	11.507649457740126	1.4136749578451822	2.5591654599759526	21.0	20.0	7.0	10.0	1.0	2.0	1.0	7.0	1.0	25.0	0.24196633855000296	1.333664356348147	0.08269529623553738	0.06961728140746444	0.2092692033257328	0.3028794028731507	0.21244235952957488	0.21273693616549832	0.27194130143177614	0.7147136919242689	0.3631836168074848	0.0031985616557102213	-5248.234492100188	-210.2813017576257
35000	-7802.289775972196	-2548.245850296998	-5254.043925675198	15.997856461459348	2.9447908191233445	7.947957743584504	2.049867609104173	1.8010965955299312	10.879518753387726	11.922038471005179	33.43500645927298	3.24659417149006	1.2946655045452293	1.97192852569405	23.0	17.0	8.0	9.0	3.0	1.0	2.0	6.0	1.0	25.0	0.2729467303955557	1.333664356348147	0.08269529623553738	0.06961728140746444	0.2092692033257328	0.3028794028731507	0.21244235952957488	0.21273693616549832	0.27194130143177614	0.8106841048894989	0.3631836168074848	0.0027928340057549964	-5254.043925675198	-209.9530638899677
36000	-7805.377745903471	-2550.578356601569	-5254.799389301902	15.501087536680561	3.4232418398513733	6.571799846280367	2.617676773542362	1.9398569755780908	12.762557759195042	15.258732119804185	21.633704114837617	5.666118609446514	0.47828834458897823	1.7551475269784884	24.0	18.0	8.0	6.0	1.0	3.0	2.0	9.0	2.0	22.0	0.2729467303955557	1.333664356348147	0.08269529623553738	0.06961728140746444	0.2092692033257328	0.3028794028731507	0.18780946960883024	0.23736982608624296	0.27194130143177614	0.8063080239525774	0.3631836168074848	0.0033409296669530816	-5254.799389301902	-211.86019076772726
37000	-7800.797768078949	-2549.0107448403305	-5251.7870232386185	15.62798755360178	3.753532209767112	5.145847247596723	5.092789872684217	0.9631970011580124	1.4406435526576877	2.6143315019880133	9.184807323004257	6.9873142560471315	1.4158247996644893	3.8863445772222285	25.0	15.0	9.0	5.0	1.0	4.0	4.0	8.0	2.0	22.0	0.17841948020086543	1.333664356348147	0.059390634226187296	0.06961728140746444	0.2092692033257328	0.33353641100616405	0.18780946960883024	0.23736982608624296	0.24128429329876278	0.759922644871687	0.4132640371156854	0.003408582508144566	-5251.7870232386185	-217.90377339767159
38000	-7792.856704573413	-2536.2507742511507	-5256.605930322262	14.986341825898126	3.614705284893833	4.0747512587722445	3.424822287105628	0.49552675506696287	1.5084163221624105	2.6210728671545334	9.584381179709139	4.007423132136339	6.140721159483462	3.949524640953644	26.0	18.0	7.0	3.0	4.0	1.0	6.0	8.0	2.0	20.0	0.17841948020086543	1.333664356348147	0.059390634226187296	0.03731487557372301	0.20740329806475602	0.33353641100616405	0.18780946960883024	0.23736982608624296	0.24128429329876278	0.6328462010874724	0.40933811046428464	0.0033453552601860237	-5256.605930322262	-206.30733238343538
39000	-7800.574457256478	-2547.620443763073	-5252.954013493405	16.27117680489526	7.033405250416988	4.436127368521202	1.2875789323231637	1.8038774129911752	1.1381318501326618	6.453193979300831	5.658918398693101	6.643097709495088	2.9582969666990184	3.549870176387261	27.0	19.0	1.0	6.0	4.0	5.0	5.0	6.0	1.0	21.0	0.17841948020086543	1.0258505985505175	0.061758740592610446	0.03731487557372301	0.20740329806475602	0.33353641100616405	0.18780946960883024	0.23736982608624296	0.24128429329876278	0.6328462010874724	0.2516389312081913	0.003232496073908675	-5252.954013493405	-217.13214210415285
40000	-7799.3148800904255	-2546.712899089961	-5252.601981000465	15.702109820332542	3.6049489613588537	4.436127368521202	4.094870477351198	3.2264912471934837	11.064493680004137	10.985127277786342	3.4827185809838164	10.010723314724274	2.436640848817036	2.2037929870610706	30.0	20.0	1.0	7.0	3.0	3.0	1.0	7.0	1.0	22.0	0.17841948020086543	0.9450758081437747	0.06488497515297954	0.04855613400143689	0.12204686901949156	0.33353641100616405	0.18780946960883024	0.23736982608624296	0.24128429329876278	0.7592229776464668	0.33122079618890904	0.003233885725978155	-5252.601981000465	-213.9449358555299
41000	-7795.2794467706335	-2547.5650874383505	-5247.7143593322835	15.561258058072307	3.0550960277324015	2.345043233636665	1.5693079218148034	3.0231102929934455	9.16006681301506	9.79853705403948	10.774111571116968	5.7443923958376235	5.617013643650573	3.0375752029921226	30.0	16.0	4.0	3.0	1.0	4.0	6.0	4.0	3.0	24.0	0.17841948020086543	0.9664870566379729	0.05774140279882958	0.04855613400143689	0.11886770382942165	0.33353641100616405	0.18780946960883024	0.23736982608624296	0.24128429329876278	0.919242603978962	0.2760481664743214	0.0030393558716042927	-5247.7143593322835	-216.56715679447848
42000	-7802.40163188226	-2544.5491163651745	-5257.852515517085	15.494116548376528	3.5497091429361536	3.144122049914971	2.273591910871604	4.119677413048731	3.2887580966368715	8.647630593716501	28.462749265932313	7.483464138587651	1.9026872404610429	2.511830078776217	35.0	13.0	4.0	4.0	2.0	1.0	5.0	7.0	1.0	23.0	0.17841948020086543	0.9664870566379729	0.0718369730081208	0.04855613400143689	0.12738742464285507	0.33353641100616405	0.18780946960883024	0.23736982608624296	0.24128429329876278	0.919242603978962	0.2760481664743214	0.0032355928635872115	-5257.852515517085	-211.63493687797936
43000	-7793.5315013745385	-2538.7579428443228	-5254.773558530215	15.111701847037473	3.0474446763513443	4.028384307948045	1.613513846600934	1.4613446781939639	4.945592915882667	5.23585545380101	15.980274338439006	4.489713481561495	5.12191134277318	2.772479817229559	36.0	14.0	7.0	1.0	3.0	1.0	6.0	4.0	2.0	21.0	0.11708508986781123	0.9664870566379729	0.0718369730081208	0.052628955850940864	0.1610789238633672	0.33353641100616405	0.18780946960883024	0.23736982608624296	0.24128429329876278	0.919242603978962	0.5037387061998673	0.0035786828068049043	-5254.773558530215	-207.46623842645286
44000	-7812.029939285044	-2546.0727678934563	-5265.9571713915875	16.699868758384145	2.83288420750636	4.605391484295864	0.478308364274411	2.781969984450794	8.27080494209933	11.006531255107566	8.054734670115705	9.258070133381562	4.2168231830499	4.833264966473275	36.0	13.0	7.0	3.0	3.0	1.0	2.0	6.0	2.0	22.0	0.17971830246099477	0.9664870566379729	0.0718369730081208	0.052628955850940864	0.11634132514355311	0.33353641100616405	0.18780946960883024	0.23736982608624296	0.24128429329876278	0.926242904959112	0.5037387061998673	0.003163051975342674	-5265.9571713915875	-210.90398138370716
