# BEAST v1.7.5
# Generated Sun Jul 14 20:19:11 EDT 2013 [seed=1373847404074]
state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.popSize6	skyline.popSize7	skyline.popSize8	skyline.popSize9	skyline.popSize10	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	skyline.groupSize6	skyline.groupSize7	skyline.groupSize8	skyline.groupSize9	skyline.groupSize10	ac	ag	at	cg	gt	frequencies1	frequencies2	frequencies3	frequencies4	alpha	pInv	clock.rate	treeLikelihood	skyline
1000000	-16841.20415395843	-3556.7807878261838	-13284.423366132249	13.370314764370704	1.5702377285941203	5.483879102534763	1.3199102629171056	7.236028740935165	2.5470736056252674	7.313247322537743	1.9907621268576632	1.8545246004447389	2.8607645445011274	0.6399347366148666	126.0	29.0	59.0	40.0	131.0	13.0	109.0	117.0	45.0	16.0	0.1919605793753348	0.7810099295021978	0.09600853774413708	0.014299090713311072	0.13106632838865345	0.3533013397170706	0.1886089283934965	0.23671808620350393	0.22137164568592888	0.6585983291457822	0.14014210469078103	0.004877597279648455	-13284.423366132249	-1227.0829133800983
1100000	-16875.477863453667	-3645.668830013716	-13229.80903343995	13.987567229522167	2.2627542347662413	6.467427152436375	1.6785132828066252	6.530635181908222	2.4691073075899803	11.127744948952797	2.3861052001989993	2.1060584452866746	4.836731628725004	0.7908523560546635	125.0	33.0	62.0	37.0	130.0	12.0	89.0	144.0	28.0	25.0	0.17310593947620276	0.9129750444987486	0.09205331523999574	0.030521034288391976	0.12959283839808625	0.3391608540568557	0.19579637775192688	0.21178106083809753	0.2532617073531198	0.6351946740166277	0.15028032152775253	0.0045138366614155935	-13229.80903343995	-1312.9947568065895
1200000	-16854.95366454945	-3676.6498054919066	-13178.303859057547	13.999178199198793	1.9114094730011466	7.103607847152588	1.9026165190698028	8.976732396356775	2.842732967549944	5.564380275262608	2.5804074325655515	2.047613771871995	5.036188430931571	1.2470399849718663	126.0	38.0	52.0	39.0	140.0	18.0	104.0	110.0	25.0	33.0	0.19364814424304755	1.021787841877258	0.1087377321153568	0.01286975229573952	0.15644128955181055	0.3605624353489257	0.20161243881259866	0.1930574008749426	0.2447677249635329	0.7962769456716385	0.2301170400528916	0.004440696016864854	-13178.303859057547	-1344.6846619997816
1300000	-16860.869088855663	-3674.6775814577236	-13186.191507397938	13.895709817430554	1.8190082781690622	7.042379598269754	2.3131230281049824	13.843428356668621	2.6001561949395877	2.43934306392475	3.1516107578779526	2.4613613892176653	14.778477872169894	1.5173374296526903	125.0	33.0	59.0	30.0	138.0	1.0	103.0	139.0	12.0	45.0	0.1891133443532013	0.9150208225305478	0.08701485478441587	0.013164284645094409	0.11894912637693102	0.3400015172941021	0.19677436492911685	0.20682132766292402	0.25640279011385686	0.6782511193636493	0.10639004882889992	0.004588249601853046	-13186.191507397938	-1337.9208732664106
1400000	-16871.383797065788	-3655.682262116571	-13215.701534949216	13.724084967781438	1.617771588599587	5.080511815360111	1.7745032464439814	7.8780018684781	3.7270553703220886	1.4077081333788242	2.486888333708142	1.8793347051482217	7.684171091455686	1.2602627672893212	129.0	22.0	68.0	34.0	93.0	6.0	126.0	152.0	21.0	34.0	0.18937474026583223	0.8819572516544757	0.0887451776147743	0.005182136743057155	0.10720483378283277	0.33451151362839887	0.19900733672296522	0.204318521826704	0.2621626278219317	1.0921818207545664	0.2996101829762792	0.004650784030642695	-13215.701534949216	-1325.7761292873201
1500000	-16880.843771171923	-3656.4324482847023	-13224.411322887221	13.559854938968934	1.9236894951360457	5.701845885689728	2.365511488342454	13.90504956692157	4.094419828996438	1.1283198458358543	3.1773786039342524	2.2494612313772193	10.906209210290568	1.7955479443808535	130.0	24.0	66.0	9.0	110.0	18.0	119.0	156.0	22.0	31.0	0.17338173384322744	0.7950791918845141	0.07993329213590993	0.014011121614828467	0.1444993431825675	0.3435217182652983	0.19030962519552297	0.2167322621491732	0.24943639439000534	1.2855722365551907	0.3121893860193962	0.004781992619495797	-13224.411322887221	-1320.4207812000525
1600000	-16774.4000812167	-3518.2553833098946	-13256.144697906804	13.183090568338535	1.575200353124824	3.109028071924448	2.2084566797481875	12.48890792638558	2.794351124553365	1.0770498453728614	2.6964393954994867	1.749502394167675	8.066033536262756	0.9498849408475587	129.0	27.0	64.0	12.0	109.0	31.0	108.0	151.0	22.0	32.0	0.1842749936855014	0.9100500457068468	0.094725310402235	0.01178482316404965	0.11825322278542365	0.3326282070958784	0.2013705354549521	0.22144908501530786	0.24455217243386157	1.0215027866759518	0.26442269389331247	0.005538231717008832	-13256.144697906804	-1186.6369563199335
1700000	-16746.80158529227	-3521.255376886422	-13225.546208405845	13.709886524839515	1.859676808337944	3.267430324634695	1.8125317283057238	6.838552040482239	2.5460528708214554	0.9006024719853623	2.7985734515456504	1.7429350663636252	4.510629330927277	1.528661910113075	125.0	17.0	78.0	18.0	99.0	35.0	104.0	150.0	22.0	37.0	0.17177402967838531	0.9368319250509886	0.08075374389902246	0.0240476582395201	0.1344080471493934	0.3387423477784886	0.20009464056142992	0.2059490940700223	0.25521391759005907	1.065985586471796	0.28721171617164526	0.005062862754929694	-13225.546208405845	-1193.5370229719604
1800000	-16768.26951490701	-3564.779213558924	-13203.490301348085	13.192172218236777	1.8523383566324279	4.7752885400344995	2.1886872249614715	9.508425099978458	3.3334117017668503	1.2980980585459314	2.5078171681120773	1.848158057832774	7.843535614229984	0.956136638058315	126.0	14.0	80.0	7.0	98.0	44.0	124.0	139.0	18.0	35.0	0.17237751694740583	0.8768782096715002	0.09892097252870469	0.01651049709157866	0.11458329017393139	0.34174685064597443	0.19619783124092252	0.22417924777095957	0.2378760703421432	1.0572518248214813	0.2477339038849432	0.004924694350050007	-13203.490301348085	-1233.743166128891
1900000	-16812.219386257555	-3587.1032734235696	-13225.116112833985	13.401834139527114	2.015869570641018	1.9072544325446037	2.3489981567185567	10.852791435126917	3.3505144239095785	1.5016758441632867	3.0149814027289428	1.7472641592407396	4.811624770534559	1.7077947095686283	105.0	20.0	93.0	18.0	115.0	34.0	93.0	149.0	24.0	34.0	0.18921212029016796	0.8214684343670954	0.07919628477385672	0.015721540407425277	0.11208620471978424	0.34747681063823194	0.18149651166972736	0.24019771159526176	0.23082896609677864	0.8828340740658889	0.29604498672360013	0.004888677176669891	-13225.116112833985	-1259.3317025981094
2000000	-16848.280810567805	-3618.054261193868	-13230.226549373938	13.698346469267735	1.5535606722878823	4.787052794354484	3.265871763915361	14.345368544822332	2.9952507804833526	2.2118334885542765	2.8557773318845117	1.814473950667752	4.595269653655171	1.2294934926248022	134.0	7.0	80.0	20.0	117.0	23.0	102.0	145.0	26.0	31.0	0.21881982345450912	0.9340574249861069	0.0778418536504191	0.009994209477924287	0.10861784988381495	0.34456330342813113	0.18745194559182954	0.20924599541747416	0.25873875556256476	0.5655077020139773	0.09856128868550854	0.004463667352360159	-13230.226549373938	-1289.326752838213
2100000	-16843.117230587377	-3642.9911264312327	-13200.126104156145	14.452235666484366	2.0533255667344434	6.889331902673196	3.5967545833395334	10.766073850417134	2.829008923298447	1.9239487825899606	3.4381801522849322	2.084171006976631	6.571694449658179	1.0816940687682963	126.0	7.0	83.0	20.0	151.0	9.0	85.0	146.0	24.0	34.0	0.2238075652834838	1.049352094302382	0.1001643099206941	0.018531533198719675	0.14411173080807213	0.3205235605845926	0.21119123608134502	0.21594207628787726	0.2523431270461846	0.8525041129628923	0.26621519758100426	0.004515572727085826	-13200.126104156145	-1311.5388437030688
2200000	-16841.812396127563	-3650.318466337753	-13191.493929789809	14.09451978571341	1.8398685861203994	7.009283161958777	2.4476064195121037	12.558557846463277	2.2562508970872113	5.273325158069983	2.060685764777674	2.0799026532174896	8.241484620829866	1.276657079527569	127.0	8.0	85.0	26.0	146.0	6.0	78.0	151.0	26.0	32.0	0.20664355060855782	0.8622281826531027	0.08091014259642997	0.016315504696766202	0.14616521225338472	0.3539681163523442	0.1872847385654923	0.20940939970025832	0.24933774538190467	1.023678209057445	0.2628414160173397	0.004241241272911135	-13191.493929789809	-1315.2485172013737
