# BEAST v1.7.5
# Generated Tue Jul 30 17:22:30 EDT 2013 [seed=1375219331621]
state	posterior	prior	likelihood	treeModel.rootHeight	skyline.popSize1	skyline.popSize2	skyline.popSize3	skyline.popSize4	skyline.popSize5	skyline.popSize6	skyline.popSize7	skyline.popSize8	skyline.popSize9	skyline.popSize10	skyline.groupSize1	skyline.groupSize2	skyline.groupSize3	skyline.groupSize4	skyline.groupSize5	skyline.groupSize6	skyline.groupSize7	skyline.groupSize8	skyline.groupSize9	skyline.groupSize10	ac	ag	at	cg	gt	frequencies1	frequencies2	frequencies3	frequencies4	alpha	pInv	clock.rate	treeLikelihood	skyline
2457000	-9155.398973793936	-2600.7228677172657	-6554.676106076669	94.0314302831368	10.978322466279815	7.813138372794378	2.5039919088884033	2.604714838203441	4.440158968585225	6.3706885154401585	7.059198422867165	4.9982902536230815	5.484617703510781	22.24986360910142	9.0	6.0	19.0	5.0	26.0	13.0	10.0	1.0	5.0	3.0	0.15090497825628285	0.7768030556892208	0.07604440516655965	0.015502338542137204	0.08349728938093638	0.3473106282640416	0.19173580766224407	0.21865563082579337	0.24229793324792073	0.6427677604945348	0.2508648180891053	0.0026961637195042167	-6554.676106076669	-267.9130630366336
2458000	-9170.921204485912	-2603.491206639943	-6567.42999784597	97.33485778117814	11.524386981599141	2.621348915548077	3.9191215868240485	3.0703301440619817	3.044612397085088	6.3706885154401585	8.110588425522034	5.6567314577458685	7.349407566552597	28.204370131204776	12.0	4.0	16.0	2.0	19.0	18.0	13.0	2.0	10.0	1.0	0.15090497825628285	0.7768030556892208	0.07604440516655965	0.007832481133516343	0.07116785783357717	0.3473106282640416	0.19173580766224407	0.21865563082579337	0.24229793324792073	0.6427677604945348	0.2508648180891053	0.0027405492870394453	-6567.42999784597	-271.17299311785183
2459000	-9162.75168399993	-2592.754129210216	-6569.997554789715	96.2062796251713	12.110114390613063	3.455550115313798	4.342970709780646	2.5368952590699645	4.885664446336973	5.338061373711617	4.289070161018848	8.089123307278724	13.005807400323933	22.668686170900877	12.0	4.0	21.0	2.0	14.0	19.0	13.0	1.0	10.0	1.0	0.15090497825628285	0.7768030556892208	0.07604440516655965	0.007832481133516343	0.07116785783357717	0.3473106282640416	0.19173580766224407	0.21865563082579337	0.24229793324792073	0.6427677604945348	0.2508648180891053	0.0027572641907033	-6569.997554789715	-261.07366422653433
2460000	-9172.805370816212	-2595.390027370434	-6577.415343445778	91.48701644592134	6.891081582730545	2.366345779757126	3.3608868943806405	7.075748331144726	5.37694099651056	5.338061373711617	2.6757424055874655	3.327683630844349	10.268089746096004	55.472554568834525	14.0	3.0	18.0	5.0	21.0	15.0	8.0	1.0	11.0	1.0	0.15090497825628285	0.7768030556892208	0.07845037822318066	0.007832481133516343	0.07116785783357717	0.3473106282640416	0.19173580766224407	0.21865563082579337	0.24229793324792073	0.6609888683311277	0.2508648180891053	0.002533078162472775	-6577.415343445778	-261.211120358926
2461000	-9171.880657997788	-2610.540466119772	-6561.340191878016	89.15570139916188	11.84973192015545	7.0748974479831	2.4274214328199766	6.587684150493017	5.036130437675687	14.223086105010509	6.904853513581653	7.869731929153466	7.667541816236142	29.725748571042658	9.0	1.0	20.0	4.0	24.0	14.0	5.0	3.0	16.0	1.0	0.15090497825628285	0.7768030556892208	0.0634065501050823	0.020235070682789603	0.07116785783357717	0.3473106282640416	0.19173580766224407	0.21865563082579337	0.24229793324792073	0.6609888683311277	0.2508648180891053	0.002878078738892755	-6561.340191878016	-273.58427985564504
2462000	-9160.539292295369	-2603.50181481319	-6557.0374774821785	89.36000992738154	17.879172401407917	2.503852551178148	3.636295578456429	3.7976437269105903	4.986547530415407	7.557025635711492	2.877090367032283	7.418737199096524	7.667541816236142	23.326475104379824	8.0	2.0	19.0	1.0	29.0	10.0	8.0	1.0	16.0	3.0	0.15090497825628285	0.7768030556892208	0.0634065501050823	0.020235070682789603	0.07116785783357717	0.3473106282640416	0.19173580766224407	0.21865563082579337	0.24229793324792073	0.6602385024831806	0.2508648180891053	0.0025208425340674592	-6557.0374774821785	-269.7053756289547
2463000	-9152.513702445	-2605.757380257318	-6546.756322187682	101.76118541178222	11.39419468799663	3.7345976823086477	3.636295578456429	2.8065174257499805	4.786583249142516	10.677055407425142	2.29628067084986	2.138802224185796	7.667541816236142	22.816598616243976	8.0	6.0	18.0	1.0	28.0	9.0	8.0	1.0	15.0	3.0	0.15090497825628285	0.7703397597310416	0.0634065501050823	0.035797459534671526	0.08548469466159603	0.3473106282640416	0.19173580766224407	0.21865563082579337	0.24229793324792073	0.6602385024831806	0.2508648180891053	0.002397212053049572	-6546.756322187682	-272.00209530714835
2464000	-9150.251368790774	-2606.7273702989078	-6543.523998491865	97.87839967342424	17.460951086713266	3.0219617060773607	4.182332426961138	9.116013836315114	6.31452748655698	10.866817849160888	1.2325682713505197	3.5111123030575886	7.667541816236142	17.893628582483363	8.0	5.0	17.0	2.0	28.0	9.0	7.0	1.0	17.0	3.0	0.15090497825628285	0.7703397597310416	0.0634065501050823	0.035797459534671526	0.09836432025191408	0.3473106282640416	0.19173580766224407	0.21865563082579337	0.24229793324792073	0.6602385024831806	0.2508648180891053	0.002632678429650945	-6543.523998491865	-270.7961058460419
2465000	-9151.71440297104	-2610.6312914140613	-6541.083111556979	100.35748661379421	13.094446365577147	4.52217913737233	2.960307115303277	2.0928805002483406	5.407366394889668	15.633503744940962	3.6168067187439448	3.8499657063812123	7.667541816236142	11.736376426340206	9.0	4.0	18.0	3.0	25.0	12.0	7.0	1.0	15.0	3.0	0.15090497825628285	0.8760102328933138	0.0634065501050823	0.035797459534671526	0.09836432025191408	0.3473106282640416	0.19173580766224407	0.21865563082579337	0.24229793324792073	0.6602385024831806	0.2508648180891053	0.0026442701142300154	-6541.083111556979	-276.81489537035463
2466000	-9160.826519172853	-2607.9608271920283	-6552.8656919808245	107.84324772106824	7.3996749889161455	12.619520027837488	3.246623768133149	2.5944733773698463	6.086285021011731	10.406550069028402	1.6599809480502554	3.1177956182342297	7.014424875942966	14.63232884768622	11.0	2.0	15.0	1.0	23.0	14.0	8.0	5.0	12.0	6.0	0.15090497825628285	0.8760102328933138	0.07940661639504444	0.035797459534671526	0.06800411154388109	0.3473106282640416	0.19173580766224407	0.21865563082579337	0.24229793324792073	0.6602385024831806	0.2508648180891053	0.0025495598347712554	-6552.8656919808245	-274.26707999670776
