    203 ,18,43,25,68
    204 ,17,44,27,71
    205 ,17,44,27,71
    206 ,17,44,27,71
    207 ,16,44,28,72
    208 ,17,44,27,71
    209 ,17,44,27,71
    210 ,17,44,27,71
    211 ,17,44,27,71
    212 ,17,44,27,71
    213 ,16,44,28,72
    214 ,17,45,28,73
    215 ,16,44,28,72
    216 ,17,44,27,71
    217 ,17,44,27,71
    218 ,17,44,27,71
    219 ,16,43,27,70
    220 ,16,43,27,70
    221 ,17,44,27,71
    222 ,17,44,27,71
    223 ,17,44,27,71
    224 ,17,44,27,71
    225 ,17,44,27,71
    226 ,17,44,27,71
    227 ,16,43,27,70
    228 ,16,43,27,70
    229 ,14,42,28,70
    230 ,14,42,28,70
    231 ,17,44,27,71
    232 ,16,43,27,70
    233 ,15,43,28,71
    234 ,16,44,28,72
    235 ,16,43,27,70
    236 ,17,44,27,71
    237 ,17,44,27,71
    238 ,17,44,27,71
    239 ,17,44,27,71
    240 ,17,44,27,71
    241 ,17,44,27,71
    242 ,18,44,26,70
    243 ,17,44,27,71
    244 ,17,44,27,71
    245 ,17,44,27,71
    246 ,17,44,27,71
    247 ,17,44,27,71
    248 ,17,44,27,71
    249 ,17,44,27,71
    250 ,17,44,27,71
    251 ,17,44,27,71
    252 ,16,43,27,70
    253 ,16,43,27,70
    254 ,17,44,27,71
    255 ,17,44,27,71
    256 ,17,44,27,71
    257 ,17,44,27,71
    258 ,17,44,27,71
    259 ,17,44,27,71
    260 ,17,44,27,71
    261 ,17,44,27,71
    262 ,17,44,27,71
    263 ,16,43,27,70
    264 ,16,43,27,70
    265 ,16,43,27,70
    266 ,17,43,26,69
    267 ,17,44,27,71
    268 ,17,44,27,71
    269 ,17,44,27,71
    270 ,16,43,27,70
    271 ,17,44,27,71
    272 ,17,44,27,71
    273 ,17,44,27,71
    274 ,16,43,27,70
    275 ,17,44,27,71
    276 ,16,43,27,70
    277 ,16,43,27,70
    278 ,16,43,27,70
    279 ,16,43,27,70
    280 ,16,43,27,70
    281 ,18,44,26,70
    282 ,17,44,27,71
    283 ,16,44,28,72
    284 ,16,43,27,70
    285 ,16,43,27,70
    286 ,17,44,27,71
    287 ,17,44,27,71
    288 ,16,43,27,70
    289 ,16,43,27,70
    290 ,18,44,26,70
    291 ,17,43,26,69
    292 ,17,43,26,69
    293 ,17,43,26,69
    294 ,18,45,27,72
    295 ,18,45,27,72
    296 ,17,45,28,73
    297 ,17,45,28,73
    298 ,16,43,27,70
    299 ,17,44,27,71
    300 ,17,44,27,71
    301 ,17,44,27,71
    302 ,17,44,27,71
    303 ,16,43,27,70
    304 ,16,43,27,70
    305 ,16,43,27,70
    306 ,17,44,27,71
    307 ,17,44,27,71
    308 ,17,44,27,71
    309 ,17,44,27,71
    310 ,17,44,27,71
    311 ,16,43,27,70
    312 ,17,44,27,71
    313 ,17,44,27,71
    314 ,17,44,27,71
    315 ,17,44,27,71
    316 ,17,44,27,71
    317 ,17,44,27,71
    318 ,17,44,27,71
    319 ,17,44,27,71
    320 ,17,44,27,71
    321 ,17,44,27,71
    322 ,17,44,27,71
    323 ,17,44,27,71
    324 ,17,44,27,71
    325 ,17,44,27,71
    326 ,17,44,27,71
    327 ,17,44,27,71
    328 ,17,44,27,71
    329 ,17,44,27,71
    330 ,16,44,28,72
    331 ,16,44,28,72
    332 ,17,44,27,71
    333 ,17,44,27,71
    334 ,17,44,27,71
    335 ,17,44,27,71
    336 ,17,44,27,71
    337 ,17,44,27,71
    338 ,17,44,27,71
    339 ,17,44,27,71
    340 ,17,44,27,71
    341 ,17,44,27,71
    342 ,17,44,27,71
    343 ,17,44,27,71
    344 ,17,44,27,71
    345 ,17,44,27,71
    346 ,17,44,27,71
    347 ,18,45,27,72
    348 ,17,44,27,71
    349 ,16,43,27,70
    350 ,17,44,27,71
    351 ,17,44,27,71
    352 ,17,44,27,71
    353 ,17,44,27,71
    354 ,17,44,27,71
    355 ,17,44,27,71
    356 ,17,44,27,71
    357 ,16,43,27,70
    358 ,16,43,27,70
    359 ,16,43,27,70
    360 ,16,43,27,70
    361 ,16,43,27,70
    362 ,16,43,27,70
    363 ,16,43,27,70
    364 ,16,43,27,70
    365 ,16,43,27,70
    366 ,16,43,27,70
    367 ,16,43,27,70
    368 ,16,43,27,70
    369 ,16,43,27,70
    370 ,16,43,27,70
    371 ,16,43,27,70
    372 ,16,43,27,70
    373 ,16,43,27,70
    374 ,15,42,27,69
    375 ,16,43,27,70
    376 ,18,44,26,70
    377 ,18,44,26,70
    378 ,18,44,26,70
    379 ,18,44,26,70
    380 ,17,43,26,69
    381 ,17,43,26,69
    382 ,17,43,26,69
    383 ,17,43,26,69
    384 ,17,43,26,69
    385 ,17,43,26,69
    386 ,17,43,26,69
    387 ,17,43,26,69
    388 ,17,43,26,69
    389 ,17,43,26,69
    390 ,17,43,26,69
    391 ,17,43,26,69
    392 ,17,43,26,69
    393 ,17,43,26,69
    394 ,17,43,26,69
    395 ,17,43,26,69
    396 ,17,43,26,69
    397 ,17,43,26,69
    398 ,17,43,26,69
    399 ,18,43,25,68
    400 ,17,43,26,69
    401 ,17,43,26,69
    402 ,17,43,26,69
    403 ,17,43,26,69
    404 ,17,43,26,69
    405 ,17,43,26,69
    406 ,17,43,26,69
    407 ,17,43,26,69
    408 ,17,43,26,69
    409 ,17,43,26,69
    410 ,17,43,26,69
    411 ,17,43,26,69
    412 ,17,43,26,69
    413 ,17,43,26,69
    414 ,17,43,26,69
    415 ,17,43,26,69
    416 ,17,43,26,69
    417 ,17,43,26,69
    418 ,17,43,26,69
    419 ,17,43,26,69
    420 ,17,43,26,69
    421 ,17,43,26,69
    422 ,17,43,26,69
    423 ,17,43,26,69
    424 ,17,43,26,69
    425 ,17,43,26,69
    426 ,17,43,26,69
    427 ,17,43,26,69
    428 ,17,43,26,69
    429 ,17,43,26,69
    430 ,17,43,26,69
    431 ,17,43,26,69
    432 ,17,43,26,69
    433 ,17,43,26,69
    434 ,17,43,26,69
    435 ,17,43,26,69
    436 ,17,43,26,69
    437 ,17,43,26,69
    438 ,17,43,26,69
    439 ,17,43,26,69
    440 ,17,43,26,69
    441 ,18,44,26,70
    442 ,18,44,26,70
    443 ,18,44,26,70
    444 ,18,44,26,70
    445 ,17,43,26,69
    446 ,17,43,26,69
    447 ,17,43,26,69
    448 ,17,43,26,69
    449 ,18,44,26,70
    450 ,17,43,26,69
    451 ,17,43,26,69
    452 ,17,43,26,69
    453 ,18,43,25,68
    454 ,18,43,25,68
    455 ,18,43,25,68
    456 ,17,43,26,69
    457 ,18,43,25,68
    458 ,17,43,26,69
    459 ,17,43,26,69
    460 ,17,43,26,69
    461 ,17,43,26,69
    462 ,17,43,26,69
    463 ,17,43,26,69
    464 ,17,43,26,69
    465 ,17,43,26,69
    466 ,17,43,26,69
    467 ,17,43,26,69
    468 ,17,43,26,69
    469 ,16,43,27,70
    470 ,17,43,26,69
    471 ,16,42,26,68
    472 ,16,42,26,68
    473 ,17,43,26,69
    474 ,17,43,26,69
    475 ,17,43,26,69
    476 ,16,43,27,70
    477 ,17,43,26,69
    478 ,17,43,26,69
    479 ,17,43,26,69
    480 ,17,43,26,69
    481 ,18,43,25,68
    482 ,18,43,25,68
    483 ,18,43,25,68
    484 ,18,43,25,68
    485 ,18,43,25,68
    486 ,17,43,26,69
    487 ,17,43,26,69
    488 ,17,43,26,69
    489 ,17,43,26,69
    490 ,17,43,26,69
    491 ,17,43,26,69
    492 ,15,42,27,69
    493 ,15,42,27,69
    494 ,15,42,27,69
    495 ,15,42,27,69
    496 ,15,42,27,69
    497 ,15,42,27,69
    498 ,15,42,27,69
    499 ,17,43,26,69
    500 ,17,43,26,69
    501 ,17,43,26,69
    502 ,17,43,26,69
    503 ,17,43,26,69
    504 ,17,43,26,69
    505 ,17,43,26,69
    506 ,17,43,26,69
    507 ,17,44,27,71
    508 ,18,44,26,70
    509 ,18,44,26,70
    510 ,18,44,26,70
    511 ,18,44,26,70
    512 ,18,44,26,70
    513 ,18,44,26,70
    514 ,18,44,26,70
    515 ,18,44,26,70
    516 ,18,44,26,70
    517 ,18,44,26,70
    518 ,18,44,26,70
    519 ,18,44,26,70
    520 ,17,43,26,69
    521 ,18,44,26,70
    522 ,18,44,26,70
    523 ,18,44,26,70
    524 ,18,44,26,70
    525 ,18,44,26,70
    526 ,17,43,26,69
    527 ,17,43,26,69
    528 ,17,43,26,69
    529 ,18,44,26,70
    530 ,18,44,26,70
    531 ,19,45,26,71
    532 ,18,44,26,70
    533 ,19,45,26,71
    534 ,20,45,25,70
    535 ,19,44,25,69
    536 ,19,44,25,69
    537 ,19,45,26,71
    538 ,19,45,26,71
    539 ,19,45,26,71
    540 ,19,45,26,71
    541 ,19,45,26,71
    542 ,19,45,26,71
    543 ,18,45,27,72
    544 ,19,45,26,71
    545 ,19,45,26,71
    546 ,19,45,26,71
    547 ,19,45,26,71
    548 ,19,45,26,71
    549 ,19,45,26,71
    550 ,19,45,26,71
    551 ,19,45,26,71
    552 ,19,45,26,71
    553 ,19,45,26,71
    554 ,19,45,26,71
    555 ,19,45,26,71
    556 ,19,45,26,71
    557 ,19,45,26,71
    558 ,19,45,26,71
    559 ,19,45,26,71
    560 ,19,45,26,71
    561 ,17,44,27,71
    562 ,18,45,27,72
    563 ,18,45,27,72
    564 ,18,45,27,72
    565 ,18,44,26,70
    566 ,19,45,26,71
    567 ,19,45,26,71
    568 ,19,45,26,71
    569 ,19,45,26,71
    570 ,19,45,26,71
    571 ,19,45,26,71
    572 ,18,45,27,72
    573 ,17,44,27,71
    574 ,19,45,26,71
    575 ,19,45,26,71
    576 ,19,45,26,71
    577 ,19,45,26,71
    578 ,19,45,26,71
    579 ,19,45,26,71
    580 ,19,45,26,71
    581 ,19,45,26,71
    582 ,18,44,26,70
    583 ,19,45,26,71
    584 ,19,45,26,71
    585 ,19,45,26,71
    586 ,19,45,26,71
    587 ,19,45,26,71
    588 ,19,45,26,71
    589 ,19,45,26,71
    590 ,19,45,26,71
    591 ,18,44,26,70
    592 ,19,45,26,71
    593 ,19,45,26,71
    594 ,19,45,26,71
    595 ,18,45,27,72
    596 ,19,45,26,71
    597 ,19,45,26,71
    598 ,19,45,26,71
    599 ,18,45,27,72
    600 ,18,45,27,72
    601 ,18,45,27,72
    602 ,18,45,27,72
    603 ,18,45,27,72
    604 ,18,45,27,72
    605 ,18,45,27,72
    606 ,17,44,27,71
    607 ,18,45,27,72
    608 ,18,45,27,72
    609 ,18,45,27,72
    610 ,18,45,27,72
    611 ,18,45,27,72
    612 ,17,44,27,71
    613 ,17,44,27,71
    614 ,17,44,27,71
    615 ,17,44,27,71
    616 ,16,44,28,72
    617 ,16,44,28,72
    618 ,16,44,28,72
    619 ,16,44,28,72
    620 ,17,45,28,73
    621 ,16,44,28,72
    622 ,16,44,28,72
    623 ,16,44,28,72
    624 ,16,44,28,72
    625 ,16,44,28,72
    626 ,16,44,28,72
    627 ,17,45,28,73
    628 ,16,44,28,72
    629 ,17,45,28,73
    630 ,16,44,28,72
    631 ,16,44,28,72
    632 ,16,44,28,72
    633 ,17,45,28,73
    634 ,16,44,28,72
    635 ,16,44,28,72
    636 ,18,45,27,72
    637 ,18,45,27,72
    638 ,18,45,27,72
    639 ,18,45,27,72
    640 ,17,45,28,73
    641 ,17,44,27,71
    642 ,18,45,27,72
    643 ,17,44,27,71
    644 ,18,45,27,72
    645 ,18,45,27,72
    646 ,18,45,27,72
    647 ,18,45,27,72
    648 ,18,45,27,72
    649 ,18,45,27,72
    650 ,19,45,26,71
    651 ,18,45,27,72
    652 ,18,45,27,72
    653 ,18,45,27,72
    654 ,18,45,27,72
    655 ,18,45,27,72
    656 ,18,45,27,72
    657 ,18,45,27,72
    658 ,18,45,27,72
    659 ,18,45,27,72
    660 ,18,45,27,72
    661 ,15,44,29,73
    662 ,18,45,27,72
    663 ,18,45,27,72
    664 ,18,45,27,72
    665 ,17,44,27,71
    666 ,18,45,27,72
    667 ,18,45,27,72
    668 ,18,45,27,72
    669 ,18,45,27,72
    670 ,18,45,27,72
    671 ,18,45,27,72
    672 ,18,45,27,72
    673 ,19,45,26,71
    674 ,17,44,27,71
    675 ,18,45,27,72
    676 ,18,44,26,70
    677 ,18,45,27,72
    678 ,18,45,27,72
    679 ,19,46,27,73
    680 ,18,45,27,72
    681 ,18,45,27,72
    682 ,18,45,27,72
    683 ,18,45,27,72
    684 ,17,44,27,71
    685 ,17,44,27,71
    686 ,17,44,27,71
    687 ,18,45,27,72
    688 ,18,45,27,72
    689 ,18,45,27,72
    690 ,18,45,27,72
    691 ,18,45,27,72
    692 ,18,45,27,72
    693 ,18,45,27,72
    694 ,18,45,27,72
    695 ,18,45,27,72
    696 ,18,45,27,72
    697 ,18,45,27,72
    698 ,18,45,27,72
    699 ,18,45,27,72
    700 ,18,45,27,72
    701 ,18,45,27,72
    702 ,18,45,27,72
    703 ,18,45,27,72
    704 ,18,45,27,72
    705 ,18,45,27,72
    706 ,18,45,27,72
    707 ,18,45,27,72
    708 ,18,45,27,72
    709 ,18,45,27,72
    710 ,18,45,27,72
    711 ,18,45,27,72
    712 ,18,45,27,72
    713 ,18,45,27,72
    714 ,18,45,27,72
    715 ,18,45,27,72
    716 ,18,45,27,72
    717 ,18,45,27,72
    718 ,17,45,28,73
    719 ,18,45,27,72
    720 ,18,45,27,72
    721 ,18,45,27,72
    722 ,18,45,27,72
    723 ,18,45,27,72
    724 ,18,45,27,72
    725 ,18,45,27,72
    726 ,18,45,27,72
    727 ,19,46,27,73
    728 ,18,45,27,72
    729 ,18,45,27,72
    730 ,18,45,27,72
    731 ,17,44,27,71
    732 ,17,44,27,71
    733 ,17,44,27,71
    734 ,16,44,28,72
    735 ,16,44,28,72
    736 ,16,44,28,72
    737 ,15,43,28,71
    738 ,15,43,28,71
    739 ,15,43,28,71
    740 ,15,43,28,71
    741 ,15,43,28,71
    742 ,15,43,28,71
    743 ,15,43,28,71
    744 ,15,43,28,71
    745 ,15,43,28,71
    746 ,15,43,28,71
    747 ,15,43,28,71
    748 ,15,43,28,71
    749 ,15,43,28,71
    750 ,15,43,28,71
    751 ,15,43,28,71
    752 ,15,43,28,71
    753 ,15,43,28,71
    754 ,14,42,28,70
    755 ,15,43,28,71
    756 ,16,44,28,72
    757 ,16,44,28,72
    758 ,16,44,28,72
    759 ,16,44,28,72
    760 ,17,44,27,71
    761 ,17,44,27,71
    762 ,19,45,26,71
    763 ,19,45,26,71
    764 ,19,45,26,71
    765 ,19,45,26,71
    766 ,19,45,26,71
    767 ,19,45,26,71
    768 ,19,45,26,71
    769 ,19,45,26,71
    770 ,19,45,26,71
    771 ,19,44,25,69
    772 ,19,44,25,69
    773 ,19,44,25,69
    774 ,19,44,25,69
    775 ,19,44,25,69
    776 ,19,44,25,69
    777 ,19,44,25,69
    778 ,19,44,25,69
    779 ,19,44,25,69
    780 ,19,44,25,69
    781 ,19,44,25,69
    782 ,19,44,25,69
    783 ,19,44,25,69
    784 ,19,44,25,69
    785 ,19,44,25,69
    786 ,19,44,25,69
    787 ,19,44,25,69
    788 ,19,44,25,69
    789 ,19,44,25,69
    790 ,19,44,25,69
    791 ,19,44,25,69
    792 ,19,44,25,69
    793 ,19,44,25,69
    794 ,19,44,25,69
    795 ,19,44,25,69
    796 ,19,44,25,69
    797 ,19,44,25,69
    798 ,19,44,25,69
    799 ,19,44,25,69
    800 ,19,44,25,69
    801 ,19,44,25,69
    802 ,19,44,25,69
    803 ,18,43,25,68
    804 ,18,43,25,68
    805 ,18,43,25,68
    806 ,18,43,25,68
    807 ,19,44,25,69
    808 ,19,44,25,69
    809 ,19,44,25,69
    810 ,19,44,25,69
    811 ,19,44,25,69
    812 ,18,44,26,70
    813 ,19,44,25,69
    814 ,19,44,25,69
    815 ,19,44,25,69
    816 ,19,44,25,69
    817 ,19,44,25,69
    818 ,19,44,25,69
    819 ,19,44,25,69
    820 ,19,44,25,69
    821 ,19,44,25,69
    822 ,19,44,25,69
    823 ,19,44,25,69
    824 ,18,43,25,68
    825 ,19,44,25,69
    826 ,19,44,25,69
    827 ,19,44,25,69
    828 ,19,44,25,69
    829 ,19,44,25,69
    830 ,19,44,25,69
    831 ,19,44,25,69
    832 ,19,44,25,69
    833 ,19,44,25,69
    834 ,18,44,26,70
    835 ,18,44,26,70
    836 ,18,44,26,70
    837 ,17,43,26,69
    838 ,17,43,26,69
    839 ,18,44,26,70
    840 ,18,44,26,70
    841 ,18,44,26,70
    842 ,18,44,26,70
    843 ,18,44,26,70
    844 ,18,44,26,70
    845 ,18,44,26,70
    846 ,18,44,26,70
    847 ,18,44,26,70
    848 ,18,44,26,70
    849 ,18,44,26,70
    850 ,18,44,26,70
    851 ,18,44,26,70
    852 ,18,44,26,70
    853 ,18,44,26,70
    854 ,18,44,26,70
    855 ,18,44,26,70
    856 ,18,44,26,70
    857 ,18,44,26,70
    858 ,19,44,25,69
    859 ,18,44,26,70
    860 ,18,44,26,70
    861 ,18,44,26,70
    862 ,18,44,26,70
    863 ,18,44,26,70
    864 ,18,44,26,70
    865 ,18,44,26,70
    866 ,18,44,26,70
    867 ,18,44,26,70
    868 ,18,44,26,70
    869 ,18,44,26,70
    870 ,17,44,27,71
    871 ,17,44,27,71
    872 ,17,44,27,71
    873 ,17,44,27,71
    874 ,17,44,27,71
    875 ,17,44,27,71
    876 ,17,44,27,71
    877 ,17,44,27,71
    878 ,16,44,28,72
    879 ,16,44,28,72
    880 ,17,44,27,71
    881 ,17,44,27,71
    882 ,17,44,27,71
    883 ,16,43,27,70
    884 ,17,44,27,71
    885 ,17,44,27,71
    886 ,17,44,27,71
    887 ,17,44,27,71
    888 ,17,44,27,71
    889 ,17,44,27,71
    890 ,17,44,27,71
    891 ,17,44,27,71
    892 ,16,43,27,70
    893 ,14,42,28,70
    894 ,16,43,27,70
    895 ,15,43,28,71
    896 ,16,43,27,70
    897 ,16,43,27,70
    898 ,16,43,27,70
    899 ,17,44,27,71
    900 ,17,44,27,71
    901 ,16,43,27,70
    902 ,17,44,27,71
    903 ,17,44,27,71
    904 ,17,44,27,71
    905 ,17,44,27,71
    906 ,17,44,27,71
    907 ,17,44,27,71
    908 ,17,44,27,71
    909 ,17,44,27,71
    910 ,17,44,27,71
    911 ,17,44,27,71
    912 ,17,44,27,71
    913 ,17,44,27,71
    914 ,17,44,27,71
    915 ,17,44,27,71
    916 ,17,44,27,71
    917 ,17,44,27,71
    918 ,17,44,27,71
    919 ,17,44,27,71
    920 ,17,44,27,71
    921 ,17,44,27,71
    922 ,17,44,27,71
    923 ,17,44,27,71
    924 ,17,44,27,71
    925 ,16,43,27,70
    926 ,16,43,27,70
    927 ,16,43,27,70
    928 ,17,44,27,71
    929 ,17,44,27,71
    930 ,17,44,27,71
    931 ,17,44,27,71
    932 ,16,43,27,70
    933 ,17,44,27,71
    934 ,17,44,27,71
    935 ,17,44,27,71
    936 ,17,44,27,71
    937 ,16,43,27,70
    938 ,16,43,27,70
    939 ,16,43,27,70
    940 ,16,43,27,70
    941 ,16,43,27,70
    942 ,16,43,27,70
    943 ,16,43,27,70
    944 ,17,44,27,71
    945 ,17,44,27,71
    946 ,16,43,27,70
    947 ,17,44,27,71
    948 ,17,44,27,71
    949 ,16,43,27,70
    950 ,16,43,27,70
    951 ,17,44,27,71
    952 ,17,44,27,71
    953 ,18,44,26,70
    954 ,17,44,27,71
    955 ,17,44,27,71
    956 ,17,44,27,71
    957 ,17,43,26,69
    958 ,18,44,26,70
    959 ,18,45,27,72
    960 ,17,45,28,73
    961 ,18,45,27,72
    962 ,18,44,26,70
    963 ,18,44,26,70
    964 ,17,44,27,71
    965 ,17,44,27,71
    966 ,17,44,27,71
    967 ,17,44,27,71
    968 ,16,43,27,70
    969 ,16,43,27,70
    970 ,17,44,27,71
    971 ,17,44,27,71
    972 ,17,44,27,71
    973 ,17,44,27,71
    974 ,17,44,27,71
    975 ,17,44,27,71
    976 ,17,44,27,71
    977 ,17,44,27,71
    978 ,17,44,27,71
    979 ,17,44,27,71
    980 ,17,44,27,71
    981 ,17,44,27,71
    982 ,17,44,27,71
    983 ,17,44,27,71
    984 ,17,44,27,71
    985 ,17,44,27,71
    986 ,17,44,27,71
    987 ,17,44,27,71
    988 ,17,44,27,71
    989 ,17,44,27,71
    990 ,17,44,27,71
    991 ,17,44,27,71
    992 ,17,44,27,71
    993 ,17,44,27,71
    994 ,16,44,28,72
    995 ,17,44,27,71
    996 ,17,44,27,71
    997 ,17,44,27,71
    998 ,17,44,27,71
    999 ,17,44,27,71
    1000,17,44,27,71
    1001,17,44,27,71
    1002,17,44,27,71
    1003,17,44,27,71
    1004,17,44,27,71
    1005,17,44,27,71
    1006,17,44,27,71
    1007,17,44,27,71
    1008,17,44,27,71
    1009,17,44,27,71
    1010,17,44,27,71
    1011,17,44,27,71
    1012,17,44,27,71
    1013,17,44,27,71
    1014,17,44,27,71
    1015,17,44,27,71
    1016,17,44,27,71
    1017,17,44,27,71
    1018,17,44,27,71
    1019,17,44,27,71
    1020,16,43,27,70
    1021,16,43,27,70
    1022,16,43,27,70
    1023,16,43,27,70
    1024,16,43,27,70
    1025,16,43,27,70
    1026,16,43,27,70
    1027,16,43,27,70
    1028,16,43,27,70
    1029,16,43,27,70
    1030,16,43,27,70
    1031,16,43,27,70
    1032,16,43,27,70
    1033,16,43,27,70
    1034,16,43,27,70
    1035,16,43,27,70
    1036,16,43,27,70
    1037,16,43,27,70
    1038,17,44,27,71
    1039,17,44,27,71
    1040,17,44,27,71
    1041,18,44,26,70
    1042,18,44,26,70
    1043,17,43,26,69
    1044,17,43,26,69
    1045,17,43,26,69
    1046,17,43,26,69
    1047,17,43,26,69
    1048,17,43,26,69
    1049,17,43,26,69
    1050,17,43,26,69
    1051,17,43,26,69
    1052,17,43,26,69
    1053,17,43,26,69
    1054,17,43,26,69
    1055,17,43,26,69
    1056,17,43,26,69
    1057,17,43,26,69
    1058,17,43,26,69
    1059,17,43,26,69
    1060,17,43,26,69
    1061,17,43,26,69
    1062,17,43,26,69
    1063,17,43,26,69
    1064,17,43,26,69
    1065,17,43,26,69
    1066,17,43,26,69
    1067,17,43,26,69
    1068,17,43,26,69
    1069,17,43,26,69
    1070,17,43,26,69
    1071,17,43,26,69
    1072,17,43,26,69
    1073,17,43,26,69
    1074,17,43,26,69
    1075,17,43,26,69
    1076,17,43,26,69
    1077,17,43,26,69
    1078,17,43,26,69
    1079,17,43,26,69
    1080,17,43,26,69
    1081,17,43,26,69
    1082,17,43,26,69
    1083,17,43,26,69
